code,b11,b10,b9,b8,b7,b6,b5,b4,b3,b2,b1,b0,vout,DNL,INL,delay_ns
3349,1,1,0,1,0,0,0,1,0,1,0,1,0.981926,0.001016,1.821948,100.0
3350,1,1,0,1,0,0,0,1,0,1,1,0,0.982215,-0.013181,1.808767,100.0
3351,1,1,0,1,0,0,0,1,0,1,1,1,0.982508,0.001016,1.809783,100.0
3352,1,1,0,1,0,0,0,1,1,0,0,0,0.982777,-0.084444,1.725339,100.0
3353,1,1,0,1,0,0,0,1,1,0,0,1,0.983070,0.001016,1.726355,100.0
3354,1,1,0,1,0,0,0,1,1,0,1,0,0.983359,-0.013181,1.713174,100.0
3355,1,1,0,1,0,0,0,1,1,0,1,1,0.983653,0.001016,1.714190,100.0
3356,1,1,0,1,0,0,0,1,1,1,0,0,0.983946,0.003055,1.717245,100.0
3357,1,1,0,1,0,0,0,1,1,1,0,1,0.984240,0.001016,1.718260,100.0
3358,1,1,0,1,0,0,0,1,1,1,1,0,0.984529,-0.013181,1.705079,100.0
3359,1,1,0,1,0,0,0,1,1,1,1,1,0.984822,0.001016,1.706095,100.0
3360,1,1,0,1,0,0,1,0,0,0,0,0,0.985070,-0.155466,1.550629,100.0
3361,1,1,0,1,0,0,1,0,0,0,0,1,0.985363,0.001016,1.551644,100.0
3362,1,1,0,1,0,0,1,0,0,0,1,0,0.985652,-0.013181,1.538463,100.0
3363,1,1,0,1,0,0,1,0,0,0,1,1,0.985946,0.001016,1.539479,100.0
3364,1,1,0,1,0,0,1,0,0,1,0,0,0.986240,0.003055,1.542534,100.0
3365,1,1,0,1,0,0,1,0,0,1,0,1,0.986533,0.001016,1.543549,100.0
3366,1,1,0,1,0,0,1,0,0,1,1,0,0.986822,-0.013181,1.530368,100.0
3367,1,1,0,1,0,0,1,0,0,1,1,1,0.987115,0.001016,1.531384,100.0
3368,1,1,0,1,0,0,1,0,1,0,0,0,0.987384,-0.084444,1.446940,100.0
3369,1,1,0,1,0,0,1,0,1,0,0,1,0.987677,0.001016,1.447956,100.0
3370,1,1,0,1,0,0,1,0,1,0,1,0,0.987966,-0.013181,1.434775,100.0
3371,1,1,0,1,0,0,1,0,1,0,1,1,0.988260,0.001016,1.435790,100.0
3372,1,1,0,1,0,0,1,0,1,1,0,0,0.988554,0.003055,1.438845,100.0
3373,1,1,0,1,0,0,1,0,1,1,0,1,0.988847,0.001016,1.439861,100.0
3374,1,1,0,1,0,0,1,0,1,1,1,0,0.989136,-0.013181,1.426680,100.0
3375,1,1,0,1,0,0,1,0,1,1,1,1,0.989429,0.001016,1.427696,100.0
3376,1,1,0,1,0,0,1,1,0,0,0,0,0.989771,0.166695,1.594391,100.0
3377,1,1,0,1,0,0,1,1,0,0,0,1,0.990065,0.001016,1.595406,100.0
3378,1,1,0,1,0,0,1,1,0,0,1,0,0.990354,-0.013181,1.582225,100.0
3379,1,1,0,1,0,0,1,1,0,0,1,1,0.990647,0.001016,1.583241,100.0
3380,1,1,0,1,0,0,1,1,0,1,0,0,0.990941,0.003055,1.586296,100.0
3381,1,1,0,1,0,0,1,1,0,1,0,1,0.991234,0.001016,1.587311,100.0
3382,1,1,0,1,0,0,1,1,0,1,1,0,0.991524,-0.013181,1.574130,100.0
3383,1,1,0,1,0,0,1,1,0,1,1,1,0.991817,0.001016,1.575146,100.0
3384,1,1,0,1,0,0,1,1,1,0,0,0,0.992085,-0.084444,1.490702,100.0
3385,1,1,0,1,0,0,1,1,1,0,0,1,0.992379,0.001016,1.491718,100.0
3386,1,1,0,1,0,0,1,1,1,0,1,0,0.992668,-0.013181,1.478537,100.0
3387,1,1,0,1,0,0,1,1,1,0,1,1,0.992961,0.001016,1.479552,100.0
3388,1,1,0,1,0,0,1,1,1,1,0,0,0.993255,0.003055,1.482608,100.0
3389,1,1,0,1,0,0,1,1,1,1,0,1,0.993548,0.001016,1.483623,100.0
3390,1,1,0,1,0,0,1,1,1,1,1,0,0.993837,-0.013181,1.470442,100.0
3391,1,1,0,1,0,0,1,1,1,1,1,1,0.994131,0.001016,1.471458,100.0
3392,1,1,0,1,0,1,0,0,0,0,0,0,0.994490,0.225881,1.697338,100.0
3393,1,1,0,1,0,1,0,0,0,0,0,1,0.994783,0.001016,1.698354,100.0
3394,1,1,0,1,0,1,0,0,0,0,1,0,0.995073,-0.013181,1.685173,100.0
3395,1,1,0,1,0,1,0,0,0,0,1,1,0.995366,0.001016,1.686188,100.0
3396,1,1,0,1,0,1,0,0,0,1,0,0,0.995660,0.003055,1.689243,100.0
3397,1,1,0,1,0,1,0,0,0,1,0,1,0.995953,0.001016,1.690259,100.0
3398,1,1,0,1,0,1,0,0,0,1,1,0,0.996242,-0.013181,1.677078,100.0
3399,1,1,0,1,0,1,0,0,0,1,1,1,0.996536,0.001016,1.678094,100.0
3400,1,1,0,1,0,1,0,0,1,0,0,0,0.996804,-0.084444,1.593650,100.0
3401,1,1,0,1,0,1,0,0,1,0,0,1,0.997097,0.001016,1.594666,100.0
3402,1,1,0,1,0,1,0,0,1,0,1,0,0.997387,-0.013181,1.581485,100.0
3403,1,1,0,1,0,1,0,0,1,0,1,1,0.997680,0.001016,1.582500,100.0
3404,1,1,0,1,0,1,0,0,1,1,0,0,0.997974,0.003055,1.585555,100.0
3405,1,1,0,1,0,1,0,0,1,1,0,1,0.998267,0.001016,1.586571,100.0
3406,1,1,0,1,0,1,0,0,1,1,1,0,0.998556,-0.013181,1.573390,100.0
3407,1,1,0,1,0,1,0,0,1,1,1,1,0.998850,0.001016,1.574405,100.0
3408,1,1,0,1,0,1,0,1,0,0,0,0,0.999192,0.166695,1.741100,100.0
3409,1,1,0,1,0,1,0,1,0,0,0,1,0.999485,0.001016,1.742116,100.0
3410,1,1,0,1,0,1,0,1,0,0,1,0,0.999774,-0.013181,1.728935,100.0
3411,1,1,0,1,0,1,0,1,0,0,1,1,1.000067,0.001016,1.729951,100.0
3412,1,1,0,1,0,1,0,1,0,1,0,0,1.000361,0.003055,1.733006,100.0
3413,1,1,0,1,0,1,0,1,0,1,0,1,1.000655,0.001016,1.734021,100.0
3414,1,1,0,1,0,1,0,1,0,1,1,0,1.000944,-0.013181,1.720840,100.0
3415,1,1,0,1,0,1,0,1,0,1,1,1,1.001237,0.001016,1.721856,100.0
3416,1,1,0,1,0,1,0,1,1,0,0,0,1.001505,-0.084444,1.637412,100.0
3417,1,1,0,1,0,1,0,1,1,0,0,1,1.001799,0.001016,1.638428,100.0
3418,1,1,0,1,0,1,0,1,1,0,1,0,1.002088,-0.013181,1.625247,100.0
3419,1,1,0,1,0,1,0,1,1,0,1,1,1.002381,0.001016,1.626262,100.0
3420,1,1,0,1,0,1,0,1,1,1,0,0,1.002675,0.003055,1.629317,100.0
3421,1,1,0,1,0,1,0,1,1,1,0,1,1.002969,0.001016,1.630333,100.0
3422,1,1,0,1,0,1,0,1,1,1,1,0,1.003258,-0.013181,1.617152,100.0
3423,1,1,0,1,0,1,0,1,1,1,1,1,1.003551,0.001016,1.618167,100.0
3424,1,1,0,1,0,1,1,0,0,0,0,0,1.003799,-0.155466,1.462701,100.0
3425,1,1,0,1,0,1,1,0,0,0,0,1,1.004092,0.001016,1.463717,100.0
3426,1,1,0,1,0,1,1,0,0,0,1,0,1.004381,-0.013181,1.450536,100.0
3427,1,1,0,1,0,1,1,0,0,0,1,1,1.004674,0.001016,1.451551,100.0
3428,1,1,0,1,0,1,1,0,0,1,0,0,1.004968,0.003055,1.454606,100.0
3429,1,1,0,1,0,1,1,0,0,1,0,1,1.005262,0.001016,1.455622,100.0
3430,1,1,0,1,0,1,1,0,0,1,1,0,1.005551,-0.013181,1.442441,100.0
3431,1,1,0,1,0,1,1,0,0,1,1,1,1.005844,0.001016,1.443456,100.0
3432,1,1,0,1,0,1,1,0,1,0,0,0,1.006113,-0.084444,1.359013,100.0
3433,1,1,0,1,0,1,1,0,1,0,0,1,1.006406,0.001016,1.360028,100.0
3434,1,1,0,1,0,1,1,0,1,0,1,0,1.006695,-0.013181,1.346847,100.0
3435,1,1,0,1,0,1,1,0,1,0,1,1,1.006988,0.001016,1.347863,100.0
3436,1,1,0,1,0,1,1,0,1,1,0,0,1.007282,0.003055,1.350918,100.0
3437,1,1,0,1,0,1,1,0,1,1,0,1,1.007576,0.001016,1.351934,100.0
3438,1,1,0,1,0,1,1,0,1,1,1,0,1.007865,-0.013181,1.338753,100.0
3439,1,1,0,1,0,1,1,0,1,1,1,1,1.008158,0.001016,1.339768,100.0
3440,1,1,0,1,0,1,1,1,0,0,0,0,1.008500,0.166695,1.506463,100.0
3441,1,1,0,1,0,1,1,1,0,0,0,1,1.008793,0.001016,1.507479,100.0
3442,1,1,0,1,0,1,1,1,0,0,1,0,1.009083,-0.013181,1.494298,100.0
3443,1,1,0,1,0,1,1,1,0,0,1,1,1.009376,0.001016,1.495313,100.0
3444,1,1,0,1,0,1,1,1,0,1,0,0,1.009670,0.003055,1.498368,100.0
3445,1,1,0,1,0,1,1,1,0,1,0,1,1.009963,0.001016,1.499384,100.0
3446,1,1,0,1,0,1,1,1,0,1,1,0,1.010252,-0.013181,1.486203,100.0
3447,1,1,0,1,0,1,1,1,0,1,1,1,1.010546,0.001016,1.487219,100.0
3448,1,1,0,1,0,1,1,1,1,0,0,0,1.010814,-0.084444,1.402775,100.0
3449,1,1,0,1,0,1,1,1,1,0,0,1,1.011107,0.001016,1.403791,100.0
3450,1,1,0,1,0,1,1,1,1,0,1,0,1.011397,-0.013181,1.390610,100.0
3451,1,1,0,1,0,1,1,1,1,0,1,1,1.011690,0.001016,1.391625,100.0
3452,1,1,0,1,0,1,1,1,1,1,0,0,1.011984,0.003055,1.394680,100.0
3453,1,1,0,1,0,1,1,1,1,1,0,1,1.012277,0.001016,1.395696,100.0
3454,1,1,0,1,0,1,1,1,1,1,1,0,1.012566,-0.013181,1.382515,100.0
3455,1,1,0,1,0,1,1,1,1,1,1,1,1.012860,0.001016,1.383530,100.0
3456,1,1,0,1,1,0,0,0,0,0,0,0,1.013034,-0.403726,0.979805,100.0
3457,1,1,0,1,1,0,0,0,0,0,0,1,1.013328,0.001016,0.980820,100.0
3458,1,1,0,1,1,0,0,0,0,0,1,0,1.013617,-0.013181,0.967639,100.0
3459,1,1,0,1,1,0,0,0,0,0,1,1,1.013910,0.001016,0.968655,100.0
3460,1,1,0,1,1,0,0,0,0,1,0,0,1.014204,0.003055,0.971710,100.0
3461,1,1,0,1,1,0,0,0,0,1,0,1,1.014498,0.001016,0.972725,100.0
3462,1,1,0,1,1,0,0,0,0,1,1,0,1.014787,-0.013181,0.959544,100.0
3463,1,1,0,1,1,0,0,0,0,1,1,1,1.015080,0.001016,0.960560,100.0
3464,1,1,0,1,1,0,0,0,1,0,0,0,1.015348,-0.084444,0.876116,100.0
3465,1,1,0,1,1,0,0,0,1,0,0,1,1.015642,0.001016,0.877132,100.0
3466,1,1,0,1,1,0,0,0,1,0,1,0,1.015931,-0.013181,0.863951,100.0
3467,1,1,0,1,1,0,0,0,1,0,1,1,1.016224,0.001016,0.864967,100.0
3468,1,1,0,1,1,0,0,0,1,1,0,0,1.016518,0.003055,0.868022,100.0
3469,1,1,0,1,1,0,0,0,1,1,0,1,1.016811,0.001016,0.869037,100.0
3470,1,1,0,1,1,0,0,0,1,1,1,0,1.017101,-0.013181,0.855856,100.0
3471,1,1,0,1,1,0,0,0,1,1,1,1,1.017394,0.001016,0.856872,100.0
3472,1,1,0,1,1,0,0,1,0,0,0,0,1.017736,0.166695,1.023567,100.0
3473,1,1,0,1,1,0,0,1,0,0,0,1,1.018029,0.001016,1.024582,100.0
3474,1,1,0,1,1,0,0,1,0,0,1,0,1.018318,-0.013181,1.011401,100.0
3475,1,1,0,1,1,0,0,1,0,0,1,1,1.018612,0.001016,1.012417,100.0
3476,1,1,0,1,1,0,0,1,0,1,0,0,1.018906,0.003055,1.015472,100.0
3477,1,1,0,1,1,0,0,1,0,1,0,1,1.019199,0.001016,1.016488,100.0
3478,1,1,0,1,1,0,0,1,0,1,1,0,1.019488,-0.013181,1.003307,100.0
3479,1,1,0,1,1,0,0,1,0,1,1,1,1.019781,0.001016,1.004322,100.0
3480,1,1,0,1,1,0,0,1,1,0,0,0,1.020050,-0.084444,0.919879,100.0
3481,1,1,0,1,1,0,0,1,1,0,0,1,1.020343,0.001016,0.920894,100.0
3482,1,1,0,1,1,0,0,1,1,0,1,0,1.020632,-0.013181,0.907713,100.0
3483,1,1,0,1,1,0,0,1,1,0,1,1,1.020926,0.001016,0.908729,100.0
3484,1,1,0,1,1,0,0,1,1,1,0,0,1.021220,0.003055,0.911784,100.0
3485,1,1,0,1,1,0,0,1,1,1,0,1,1.021513,0.001016,0.912799,100.0
3486,1,1,0,1,1,0,0,1,1,1,1,0,1.021802,-0.013181,0.899618,100.0
3487,1,1,0,1,1,0,0,1,1,1,1,1,1.022095,0.001016,0.900634,100.0
3488,1,1,0,1,1,0,1,0,0,0,0,0,1.022343,-0.155466,0.745168,100.0
3489,1,1,0,1,1,0,1,0,0,0,0,1,1.022636,0.001016,0.746183,100.0
3490,1,1,0,1,1,0,1,0,0,0,1,0,1.022925,-0.013181,0.733002,100.0
3491,1,1,0,1,1,0,1,0,0,0,1,1,1.023219,0.001016,0.734018,100.0
3492,1,1,0,1,1,0,1,0,0,1,0,0,1.023513,0.003055,0.737073,100.0
3493,1,1,0,1,1,0,1,0,0,1,0,1,1.023806,0.001016,0.738088,100.0
3494,1,1,0,1,1,0,1,0,0,1,1,0,1.024095,-0.013181,0.724907,100.0
3495,1,1,0,1,1,0,1,0,0,1,1,1,1.024389,0.001016,0.725923,100.0
3496,1,1,0,1,1,0,1,0,1,0,0,0,1.024657,-0.084444,0.641479,100.0
3497,1,1,0,1,1,0,1,0,1,0,0,1,1.024950,0.001016,0.642495,100.0
3498,1,1,0,1,1,0,1,0,1,0,1,0,1.025239,-0.013181,0.629314,100.0
3499,1,1,0,1,1,0,1,0,1,0,1,1,1.025533,0.001016,0.630329,100.0
3500,1,1,0,1,1,0,1,0,1,1,0,0,1.025827,0.003055,0.633384,100.0
3501,1,1,0,1,1,0,1,0,1,1,0,1,1.026120,0.001016,0.634400,100.0
3502,1,1,0,1,1,0,1,0,1,1,1,0,1.026409,-0.013181,0.621219,100.0
3503,1,1,0,1,1,0,1,0,1,1,1,1,1.026702,0.001016,0.622235,100.0
3504,1,1,0,1,1,0,1,1,0,0,0,0,1.027044,0.166695,0.788930,100.0
3505,1,1,0,1,1,0,1,1,0,0,0,1,1.027338,0.001016,0.789945,100.0
3506,1,1,0,1,1,0,1,1,0,0,1,0,1.027627,-0.013181,0.776764,100.0
3507,1,1,0,1,1,0,1,1,0,0,1,1,1.027920,0.001016,0.777780,100.0
3508,1,1,0,1,1,0,1,1,0,1,0,0,1.028214,0.003055,0.780835,100.0
3509,1,1,0,1,1,0,1,1,0,1,0,1,1.028508,0.001016,0.781850,100.0
3510,1,1,0,1,1,0,1,1,0,1,1,0,1.028797,-0.013181,0.768669,100.0
3511,1,1,0,1,1,0,1,1,0,1,1,1,1.029090,0.001016,0.769685,100.0
3512,1,1,0,1,1,0,1,1,1,0,0,0,1.029358,-0.084444,0.685241,100.0
3513,1,1,0,1,1,0,1,1,1,0,0,1,1.029652,0.001016,0.686257,100.0
3514,1,1,0,1,1,0,1,1,1,0,1,0,1.029941,-0.013181,0.673076,100.0
3515,1,1,0,1,1,0,1,1,1,0,1,1,1.030234,0.001016,0.674092,100.0
3516,1,1,0,1,1,0,1,1,1,1,0,0,1.030528,0.003055,0.677147,100.0
3517,1,1,0,1,1,0,1,1,1,1,0,1,1.030821,0.001016,0.678162,100.0
3518,1,1,0,1,1,0,1,1,1,1,1,0,1.031111,-0.013181,0.664981,100.0
3519,1,1,0,1,1,0,1,1,1,1,1,1,1.031404,0.001016,0.665997,100.0
3520,1,1,0,1,1,1,0,0,0,0,0,0,1.031763,0.225881,0.891877,100.0
3521,1,1,0,1,1,1,0,0,0,0,0,1,1.032057,0.001016,0.892893,100.0
3522,1,1,0,1,1,1,0,0,0,0,1,0,1.032346,-0.013181,0.879712,100.0
3523,1,1,0,1,1,1,0,0,0,0,1,1,1.032639,0.001016,0.880727,100.0
3524,1,1,0,1,1,1,0,0,0,1,0,0,1.032933,0.003055,0.883783,100.0
3525,1,1,0,1,1,1,0,0,0,1,0,1,1.033226,0.001016,0.884798,100.0
3526,1,1,0,1,1,1,0,0,0,1,1,0,1.033515,-0.013181,0.871617,100.0
3527,1,1,0,1,1,1,0,0,0,1,1,1,1.033809,0.001016,0.872633,100.0
3528,1,1,0,1,1,1,0,0,1,0,0,0,1.034077,-0.084444,0.788189,100.0
3529,1,1,0,1,1,1,0,0,1,0,0,1,1.034370,0.001016,0.789205,100.0
3530,1,1,0,1,1,1,0,0,1,0,1,0,1.034660,-0.013181,0.776024,100.0
3531,1,1,0,1,1,1,0,0,1,0,1,1,1.034953,0.001016,0.777039,100.0
3532,1,1,0,1,1,1,0,0,1,1,0,0,1.035247,0.003055,0.780094,100.0
3533,1,1,0,1,1,1,0,0,1,1,0,1,1.035540,0.001016,0.781110,100.0
3534,1,1,0,1,1,1,0,0,1,1,1,0,1.035829,-0.013181,0.767929,100.0
3535,1,1,0,1,1,1,0,0,1,1,1,1,1.036123,0.001016,0.768944,100.0
3536,1,1,0,1,1,1,0,1,0,0,0,0,1.036465,0.166695,0.935639,100.0
3537,1,1,0,1,1,1,0,1,0,0,0,1,1.036758,0.001016,0.936655,100.0
3538,1,1,0,1,1,1,0,1,0,0,1,0,1.037047,-0.013181,0.923474,100.0
3539,1,1,0,1,1,1,0,1,0,0,1,1,1.037341,0.001016,0.924490,100.0
3540,1,1,0,1,1,1,0,1,0,1,0,0,1.037634,0.003055,0.927545,100.0
3541,1,1,0,1,1,1,0,1,0,1,0,1,1.037928,0.001016,0.928560,100.0
3542,1,1,0,1,1,1,0,1,0,1,1,0,1.038217,-0.013181,0.915379,100.0
3543,1,1,0,1,1,1,0,1,0,1,1,1,1.038510,0.001016,0.916395,100.0
3544,1,1,0,1,1,1,0,1,1,0,0,0,1.038779,-0.084444,0.831951,100.0
3545,1,1,0,1,1,1,0,1,1,0,0,1,1.039072,0.001016,0.832967,100.0
3546,1,1,0,1,1,1,0,1,1,0,1,0,1.039361,-0.013181,0.819786,100.0
3547,1,1,0,1,1,1,0,1,1,0,1,1,1.039654,0.001016,0.820801,100.0
3548,1,1,0,1,1,1,0,1,1,1,0,0,1.039948,0.003055,0.823856,100.0
3549,1,1,0,1,1,1,0,1,1,1,0,1,1.040242,0.001016,0.824872,100.0
3550,1,1,0,1,1,1,0,1,1,1,1,0,1.040531,-0.013181,0.811691,100.0
3551,1,1,0,1,1,1,0,1,1,1,1,1,1.040824,0.001016,0.812706,100.0
3552,1,1,0,1,1,1,1,0,0,0,0,0,1.041072,-0.155466,0.657240,100.0
3553,1,1,0,1,1,1,1,0,0,0,0,1,1.041365,0.001016,0.658256,100.0
3554,1,1,0,1,1,1,1,0,0,0,1,0,1.041654,-0.013181,0.645075,100.0
3555,1,1,0,1,1,1,1,0,0,0,1,1,1.041948,0.001016,0.646090,100.0
3556,1,1,0,1,1,1,1,0,0,1,0,0,1.042242,0.003055,0.649145,100.0
3557,1,1,0,1,1,1,1,0,0,1,0,1,1.042535,0.001016,0.650161,100.0
3558,1,1,0,1,1,1,1,0,0,1,1,0,1.042824,-0.013181,0.636980,100.0
3559,1,1,0,1,1,1,1,0,0,1,1,1,1.043117,0.001016,0.637996,100.0
3560,1,1,0,1,1,1,1,0,1,0,0,0,1.043386,-0.084444,0.553552,100.0
3561,1,1,0,1,1,1,1,0,1,0,0,1,1.043679,0.001016,0.554568,100.0
3562,1,1,0,1,1,1,1,0,1,0,1,0,1.043968,-0.013181,0.541387,100.0
3563,1,1,0,1,1,1,1,0,1,0,1,1,1.044262,0.001016,0.542402,100.0
3564,1,1,0,1,1,1,1,0,1,1,0,0,1.044555,0.003055,0.545457,100.0
3565,1,1,0,1,1,1,1,0,1,1,0,1,1.044849,0.001016,0.546473,100.0
3566,1,1,0,1,1,1,1,0,1,1,1,0,1.045138,-0.013181,0.533292,100.0
3567,1,1,0,1,1,1,1,0,1,1,1,1,1.045431,0.001016,0.534307,100.0
3568,1,1,0,1,1,1,1,1,0,0,0,0,1.045773,0.166695,0.701002,100.0
3569,1,1,0,1,1,1,1,1,0,0,0,1,1.046067,0.001016,0.702018,100.0
3570,1,1,0,1,1,1,1,1,0,0,1,0,1.046356,-0.013181,0.688837,100.0
3571,1,1,0,1,1,1,1,1,0,0,1,1,1.046649,0.001016,0.689852,100.0
3572,1,1,0,1,1,1,1,1,0,1,0,0,1.046943,0.003055,0.692908,100.0
3573,1,1,0,1,1,1,1,1,0,1,0,1,1.047236,0.001016,0.693923,100.0
3574,1,1,0,1,1,1,1,1,0,1,1,0,1.047525,-0.013181,0.680742,100.0
3575,1,1,0,1,1,1,1,1,0,1,1,1,1.047819,0.001016,0.681758,100.0
3576,1,1,0,1,1,1,1,1,1,0,0,0,1.048087,-0.084444,0.597314,100.0
3577,1,1,0,1,1,1,1,1,1,0,0,1,1.048380,0.001016,0.598330,100.0
3578,1,1,0,1,1,1,1,1,1,0,1,0,1.048670,-0.013181,0.585149,100.0
3579,1,1,0,1,1,1,1,1,1,0,1,1,1.048963,0.001016,0.586164,100.0
3580,1,1,0,1,1,1,1,1,1,1,0,0,1.049257,0.003055,0.589219,100.0
3581,1,1,0,1,1,1,1,1,1,1,0,1,1.049550,0.001016,0.590235,100.0
3582,1,1,0,1,1,1,1,1,1,1,1,0,1.049839,-0.013181,0.577054,100.0
3583,1,1,0,1,1,1,1,1,1,1,1,1,1.050133,0.001016,0.578069,100.0
3584,1,1,1,0,0,0,0,0,0,0,0,0,1.051053,2.140293,2.718363,100.0
3585,1,1,1,0,0,0,0,0,0,0,0,1,1.051346,0.001016,2.719378,100.0
3586,1,1,1,0,0,0,0,0,0,0,1,0,1.051636,-0.013181,2.706197,100.0
3587,1,1,1,0,0,0,0,0,0,0,1,1,1.051929,0.001016,2.707213,100.0
3588,1,1,1,0,0,0,0,0,0,1,0,0,1.052223,0.003055,2.710268,100.0
3589,1,1,1,0,0,0,0,0,0,1,0,1,1.052516,0.001016,2.711283,100.0
3590,1,1,1,0,0,0,0,0,0,1,1,0,1.052805,-0.013181,2.698102,100.0
3591,1,1,1,0,0,0,0,0,0,1,1,1,1.053099,0.001016,2.699118,100.0
3592,1,1,1,0,0,0,0,0,1,0,0,0,1.053367,-0.084444,2.614674,100.0
3593,1,1,1,0,0,0,0,0,1,0,0,1,1.053660,0.001016,2.615690,100.0
3594,1,1,1,0,0,0,0,0,1,0,1,0,1.053949,-0.013181,2.602509,100.0
3595,1,1,1,0,0,0,0,0,1,0,1,1,1.054243,0.001016,2.603524,100.0
3596,1,1,1,0,0,0,0,0,1,1,0,0,1.054537,0.003055,2.606579,100.0
3597,1,1,1,0,0,0,0,0,1,1,0,1,1.054830,0.001016,2.607595,100.0
3598,1,1,1,0,0,0,0,0,1,1,1,0,1.055119,-0.013181,2.594414,100.0
3599,1,1,1,0,0,0,0,0,1,1,1,1,1.055413,0.001016,2.595430,100.0
3600,1,1,1,0,0,0,0,1,0,0,0,0,1.055754,0.166695,2.762125,100.0
3601,1,1,1,0,0,0,0,1,0,0,0,1,1.056048,0.001016,2.763140,100.0
3602,1,1,1,0,0,0,0,1,0,0,1,0,1.056337,-0.013181,2.749959,100.0
3603,1,1,1,0,0,0,0,1,0,0,1,1,1.056630,0.001016,2.750975,100.0
3604,1,1,1,0,0,0,0,1,0,1,0,0,1.056924,0.003055,2.754030,100.0
3605,1,1,1,0,0,0,0,1,0,1,0,1,1.057218,0.001016,2.755045,100.0
3606,1,1,1,0,0,0,0,1,0,1,1,0,1.057507,-0.013181,2.741864,100.0
3607,1,1,1,0,0,0,0,1,0,1,1,1,1.057800,0.001016,2.742880,100.0
3608,1,1,1,0,0,0,0,1,1,0,0,0,1.058068,-0.084444,2.658436,100.0
3609,1,1,1,0,0,0,0,1,1,0,0,1,1.058362,0.001016,2.659452,100.0
3610,1,1,1,0,0,0,0,1,1,0,1,0,1.058651,-0.013181,2.646271,100.0
3611,1,1,1,0,0,0,0,1,1,0,1,1,1.058944,0.001016,2.647286,100.0
3612,1,1,1,0,0,0,0,1,1,1,0,0,1.059238,0.003055,2.650342,100.0
3613,1,1,1,0,0,0,0,1,1,1,0,1,1.059532,0.001016,2.651357,100.0
3614,1,1,1,0,0,0,0,1,1,1,1,0,1.059821,-0.013181,2.638176,100.0
3615,1,1,1,0,0,0,0,1,1,1,1,1,1.060114,0.001016,2.639192,100.0
3616,1,1,1,0,0,0,1,0,0,0,0,0,1.060362,-0.155466,2.483725,100.0
3617,1,1,1,0,0,0,1,0,0,0,0,1,1.060655,0.001016,2.484741,100.0
3618,1,1,1,0,0,0,1,0,0,0,1,0,1.060944,-0.013181,2.471560,100.0
3619,1,1,1,0,0,0,1,0,0,0,1,1,1.061237,0.001016,2.472576,100.0
3620,1,1,1,0,0,0,1,0,0,1,0,0,1.061531,0.003055,2.475631,100.0
3621,1,1,1,0,0,0,1,0,0,1,0,1,1.061825,0.001016,2.476646,100.0
3622,1,1,1,0,0,0,1,0,0,1,1,0,1.062114,-0.013181,2.463465,100.0
3623,1,1,1,0,0,0,1,0,0,1,1,1,1.062407,0.001016,2.464481,100.0
3624,1,1,1,0,0,0,1,0,1,0,0,0,1.062675,-0.084444,2.380037,100.0
3625,1,1,1,0,0,0,1,0,1,0,0,1,1.062969,0.001016,2.381053,100.0
3626,1,1,1,0,0,0,1,0,1,0,1,0,1.063258,-0.013181,2.367872,100.0
3627,1,1,1,0,0,0,1,0,1,0,1,1,1.063551,0.001016,2.368887,100.0
3628,1,1,1,0,0,0,1,0,1,1,0,0,1.063845,0.003055,2.371942,100.0
3629,1,1,1,0,0,0,1,0,1,1,0,1,1.064139,0.001016,2.372958,100.0
3630,1,1,1,0,0,0,1,0,1,1,1,0,1.064428,-0.013181,2.359777,100.0
3631,1,1,1,0,0,0,1,0,1,1,1,1,1.064721,0.001016,2.360792,100.0
3632,1,1,1,0,0,0,1,1,0,0,0,0,1.065063,0.166695,2.527487,100.0
3633,1,1,1,0,0,0,1,1,0,0,0,1,1.065356,0.001016,2.528503,100.0
3634,1,1,1,0,0,0,1,1,0,0,1,0,1.065646,-0.013181,2.515322,100.0
3635,1,1,1,0,0,0,1,1,0,0,1,1,1.065939,0.001016,2.516338,100.0
3636,1,1,1,0,0,0,1,1,0,1,0,0,1.066233,0.003055,2.519393,100.0
3637,1,1,1,0,0,0,1,1,0,1,0,1,1.066526,0.001016,2.520408,100.0
3638,1,1,1,0,0,0,1,1,0,1,1,0,1.066815,-0.013181,2.507227,100.0
3639,1,1,1,0,0,0,1,1,0,1,1,1,1.067109,0.001016,2.508243,100.0
3640,1,1,1,0,0,0,1,1,1,0,0,0,1.067377,-0.084444,2.423799,100.0
3641,1,1,1,0,0,0,1,1,1,0,0,1,1.067670,0.001016,2.424815,100.0
3642,1,1,1,0,0,0,1,1,1,0,1,0,1.067959,-0.013181,2.411634,100.0
3643,1,1,1,0,0,0,1,1,1,0,1,1,1.068253,0.001016,2.412649,100.0
3644,1,1,1,0,0,0,1,1,1,1,0,0,1.068547,0.003055,2.415704,100.0
3645,1,1,1,0,0,0,1,1,1,1,0,1,1.068840,0.001016,2.416720,100.0
3646,1,1,1,0,0,0,1,1,1,1,1,0,1.069129,-0.013181,2.403539,100.0
3647,1,1,1,0,0,0,1,1,1,1,1,1,1.069423,0.001016,2.404555,100.0
3648,1,1,1,0,0,1,0,0,0,0,0,0,1.069782,0.225881,2.630435,100.0
3649,1,1,1,0,0,1,0,0,0,0,0,1,1.070075,0.001016,2.631451,100.0
